87我去！！！自己被自己坑了！！！2014-10-30_03:04:181222.243.162.126中国湖南省湘潭市&nbsp;电信
88dsfsdfsd2014-11-20_04:37:351222.243.162.126中国湖南省湘潭市&nbsp;电信
89加贝哥哥好帅啊！！！简直帅呆了么么哒2014-12-14_01:35:170218.75.247.249中国湖南省湘潭市&nbsp;电信
90终点在哪里，我们不知道...只要飞向时间的尽头，天空 就蓝的好像不会变黑。YS。2014-12-18_07:13:120111.22.20.126中国湖南省长沙市&nbsp;移动
91When the equator to keep snow, tears into the sandWould you like to cherish me?YS。2014-12-23_10:11:460111.22.20.108中国湖南省长沙市&nbsp;移动
92喜欢对你微笑 喜欢看你微笑喜欢简简单单 喜欢安安稳稳 ， 喜欢偶尔浪漫 喜欢偶尔奇葩YS。2014-12-25_01:53:130117.136.24.7中国湖南省长沙市&nbsp;移动
93遇见你，是最美的意外。YS。2014-12-29_09:10:270218.75.247.249中国湖南省湘潭市&nbsp;电信
94  YS。2015-01-01_02:33:20042.48.104.65中国湖南省长沙市&nbsp;联通
95五天的旅行结束感谢你的陪伴 ^_^YS。2015-01-04_02:37:240223.104.21.112中国湖南省长沙市&nbsp;移动
96想把你装进行李箱 一起带回家可是你那么一大坨...YS。2015-01-06_11:23:470111.22.52.84中国湖南省长沙市&nbsp;移动
97你说:“其实我也很粘你啦，只是你不知道。你看，吃个面我都要握住你的手”^_^     YS。2015-01-08_08:28:340111.22.24.98中国湖南省湘潭市湘潭县&nbsp;移动
98喜欢在睡着时，你悄悄地帮我披上衣服。YS。2015-01-08_07:14:500222.243.162.126中国湖南省湘潭市&nbsp;电信
99因为太在乎，所以会害怕，原谅我，有时真的很不自信。YS。2015-01-09_10:41:060111.22.20.36中国湖南省湘潭市&nbsp;移动
100一个月，你在，真好。YS。2015-01-09_10:43:220111.22.20.36中国湖南省湘潭市&nbsp;移动
101你会不会突然的想起我然后傻傻的笑一笑YS。2015-01-14_10:37:410111.22.20.170中国湖南省湘潭市&nbsp;移动
102突然觉得有点慌，好想你可以一直都在。YS。2015-01-16_06:34:170222.243.162.126中国湖南省湘潭市&nbsp;电信
103现在每日最幸福的事 莫过于和你逗逗贫嘴 打打闹闹但是哦，陈贝贝，你可不可以不要动不动就暴露了你那隐藏的不太深的逗逼形象呢 哈哈YS。2015-01-20_02:40:260111.22.20.215中国湖南省湘潭市&nbsp;移动
104陈贝贝你这么棒我就算化灰做鬼 这辈子 下辈子 下下辈子 都不想放过你呐YS。2015-01-21_02:00:00060.223.226.182中国山西省&nbsp;联通
105幻想过各种你来北京的情景，却唯独不是这样的。想你，YS。2015-01-22_11:32:21058.135.96.252中国北京市&nbsp;联通
106一直以来都感觉你以后的你 会留在深圳或者杭州，这次的实习机会，大概也能明确你的方向...于是也便更不敢开口说出让你为了我而怎样怎样的话了，变更不敢有什么美好的憧憬了...YS。2015-01-26_01:49:07060.223.254.136中国山西省晋中市&nbsp;联通
107已退烧、已无恙、又是一条活力女汉纸，吼吼吼~^_^ YS。2015-01-26_01:26:51060.10.96.8中国河北省&nbsp;联通
108突然发现，放假也木有我想象的那么可怕啦，电话、QQ、微信、文字、语音、视频...感谢让我生活在二十一世纪，感谢让我在二十一世纪遇到陈贝贝，恋上陈贝贝....LaLala♪YS。2015-01-27_10:25:04060.223.254.136中国山西省晋中市&nbsp;联通
109我想 我会 我愿意一直陪着你身边，请告诉我 你需要我 你要我 会一直爱我，好嘛？YS。2015-01-28_03:51:21058.135.96.252中国北京市&nbsp;联通
110我很久没写流水账 没记录大头宝贝的点滴了 对嘛可是，你却也并没有向我提及过...YS。2015-01-29_01:59:240119.57.154.76中国北京市&nbsp;联通
111”对不起，您拨打的用户暂时无法接通“....可不可以不要让我找不到你...YS。2015-01-29_17:24:46060.223.226.188中国山西省&nbsp;联通
113突然醒来，突然想你。YS。2015-02-02_01:36:260125.39.160.44中国北京市&nbsp;联通
114何以心酸？因为男友太帅太赞太爱我？不不不，咱找的是综合型的好苗苗潜力股。证明人家魅力大，掉到了了大鱼，不心酸不心酸，幸福到爆表，美美哒YS。2015-02-02_14:24:16058.135.96.252中国北京市&nbsp;联通
115以后每一天，每一天，只要还和你在一起，你在时，我想和你一起入睡，不在时，会等你先睡YS。2015-02-05_01:55:14060.223.226.188中国山西省&nbsp;联通
116十天十天倒计时，大头贝贝晚安咯。YS。2015-02-12_00:00:33058.135.96.252中国北京市&nbsp;联通
117Honey, Happy Valentine's Daymiss youYS。2015-02-14_00:00:37060.10.96.11中国河北省&nbsp;联通
118陈贝贝会一直照顾我的，对吗？突然好想你~>_<~YS。2015-02-16_22:09:200120.12.211.200中国河北省张家口市&nbsp;联通
119大概是习惯了你去哪里会主动告诉我，...是不是不该随便养成某种习惯YS。2015-02-18_00:27:25060.223.254.139中国山西省晋中市&nbsp;联通
120极度的敏感，会不会成为日后你离开我的理由>O<YS。2015-02-20_00:44:010119.90.45.131中国天津市&nbsp;联通
121I'm so sorry to make you unhappyGood nightYS。2015-02-20_01:11:560119.90.45.131中国天津市&nbsp;联通
122时隔一个月，看着枕边熟睡的你，多想身伴我侧的人永永远远是你，不会变。YS。2015-02-23_02:26:590211.101.128.150中国北京市&nbsp;联通
123我喜欢从距你1700公里到40公里到小于15cm的感觉，晚安，我亲爱的你。YS。2015-02-25_22:51:19060.223.226.191中国山西省&nbsp;联通
124我要和陈加贝一起考六级，耶耶耶^_^YS。2015-02-28_15:26:19060.223.254.139中国山西省晋中市&nbsp;联通
125希望多年以后，你依旧可以说出这句“陪你，更重要”那时，就算不再是热恋期，我想，我也会继续爱你。YS。2015-03-03_00:05:19060.223.226.191中国山西省&nbsp;联通
126三个月快乐，感谢有你的陪伴。晚安，爱你。YS。2015-03-09_22:43:500223.104.21.170中国湖南省长沙市&nbsp;移动
127虽然麻麻是粑粑的，但是贝贝是色色的。咕噜咕噜噗噗呼   YS。2015-03-11_13:45:490218.75.247.249&nbsp;
128饿着很难受，跑步很难受，可如果这样还瘦不了 至少锻炼身体了，这么差的体质，动不动就生病，怎能和你白头到来。YS。2015-03-11_22:06:290223.104.21.68中国湖南省长沙市&nbsp;移动
129我喜欢你在楼上我在楼下，你打开窗 探出头，向我招手对我笑，我喜欢窗户慢慢合拢，而你却不舍得收回你探出来的脑袋瓜，每每回头往上看时傻傻可爱的你 还在。晚安，YS。2015-03-11_22:11:180223.104.21.68中国湖南省长沙市&nbsp;移动
130跑步时，每一圈的后半圈，抬起头，便能看到三颗连线的星，你告诉我说那是猎户座。第一次是一年前信息楼前的草坪，第二次是一年后在北校的田径场。想你。YS。2015-03-12_22:07:260223.104.21.190中国湖南省长沙市&nbsp;移动
131谢谢宝贝儿陪我跑步，抱歉第二圈时我不知道你肚纸痛(>﹏<)YS。2015-03-13_23:47:170223.104.21.102中国湖南省长沙市&nbsp;移动
132You told me, today is white valentine's Day，morning , my lover.Ys。2015-03-14_08:12:510223.104.21.171中国湖南省长沙市&nbsp;移动
13311的的2015-03-15_14:11:221218.192.168.151中国广东省广州市&nbsp;教育
134424547777772015-03-15_14:13:571218.192.168.151中国广东省广州市&nbsp;教育
135陈贝贝腰像(●––●)一样一直萌萌哒，不会离开肉肉呢。^_^YS。2015-03-15_17:30:340223.104.21.179中国湖南省长沙市&nbsp;移动
136你说毕业转眼即至，但我们不会各奔东西。不敢再去想太多，只想多陪陪你。哪怕一句话不说，哪怕你始终背对于我，我知道你在，让你知道我在。晚安，YS。2015-03-17_23:18:290223.104.21.105中国湖南省长沙市&nbsp;移动
137我喜欢你乖乖萌萌的样子，但不喜欢你生病难受不舒服。感觉比自己病了还难受::>_<::好想把你当宝宝一样照顾呐...就像姑妈照顾我一样...YS。2015-03-18_14:55:090222.243.162.126中国湖南省湘潭市&nbsp;电信
138我该替你开心的，你希望我也可以开心的跳起来，对嘛?抱歉，我该替你开心的，我也真的有替你开心，可是，我笑不出来YS。2015-03-19_22:52:180223.104.21.107中国湖南省长沙市&nbsp;移动
139你最后的那句“我先在杭州等你一年”，你说你会等我...好吧，我妥协了，因为最后这句话，因为你，我愿意我想要的 是一个有你的地方 有家的地方 能让彼此开心的地方。YS。2015-03-21_23:53:120223.104.21.145&nbsp;
140“趁年轻做自己想做的事情，爱旅游那就去啊”，在多个城市生活后选择再选择最爱的地方定居...会那么激动的原因之一 大概是你说出了我一直想却不敢想的事情，我不敢相信有个爱我的你愿意同我一起，我不宝贝儿，谢谢你的陪伴，我愿意和你走过美一个陌生城市，去发现，2015-03-22_00:00:391223.104.21.145&nbsp;
141“趁年轻，做自己喜欢做的事，爱旅游，那就去呀”在多个城市生活过之后，再选择最爱的地方定居。...1,  YS。2015-03-22_00:06:020223.104.21.145&nbsp;
142情绪反应比较大的原因之一 大概是你说出了我曾一直想却不敢想的事情。我不敢想有个爱我的你愿意和我携手走过一座座陌生城市，最后再在我们爱的地方给我一个家。宝贝，谢谢你的陪去发现去努力，我们一起。我要有你的地方，我要每一站有你。晚安2015-03-22_00:13:390223.104.21.145&nbsp;
143我爱的是同样爱我的你，晚安，留着齐刘海的萌哒哒小暖男。YS。2015-03-23_23:22:000223.104.21.162中国湖南省长沙市&nbsp;移动
144我想以后的每一天都抱着你，白天抱完晚上抱我不怕胳膊酸，我怕你把我踢下床::>_<::YS。2015-03-26_22:38:240223.104.21.132中国湖南省长沙市&nbsp;移动
145我不跑不跑，就一直在你身边，哪也不去不去，就乖乖的^_^YS。2015-03-27_23:14:310223.104.21.186中国湖南省长沙市&nbsp;移动
147留言板贴心改版手机使用爽爽哒牛逼的贝爷2015-03-30_23:09:540110.52.119.3中国湖南省湘潭市&nbsp;联通
148秉承「积极认错 坚决不改」的恋爱法则，我们就一直一直在一起吧一直到 “陈加贝 萌” 出生，一直到陈加贝和陈加贝萌比谁更萌。如果你陈加贝输啦，我就要只能考虑把百分之××的爱转移到陈加贝萌的身上喽，啦啦啦YS。2015-04-07_23:02:080223.104.21.97&nbsp;
149秉承「积极认错 坚决不改」的恋爱法则，我们就一直一直在一起吧一直到 “陈加贝 萌” 出生，一直到陈加贝和陈加贝萌比谁更萌。如果你陈加贝输啦，我就要只能考虑把百分之××的爱转移到陈加贝萌的身上喽，啦啦啦YS。2015-04-07_23:02:281223.104.21.97&nbsp;
150秉承「积极认错 坚决不改」的恋爱法则，我们就一直一直在一起吧一直到 “陈加贝 萌” 出生，一直到陈加贝和陈加贝萌比谁更萌。如果你陈加贝输啦，我就要只能考虑把百分之××的爱转移到陈加贝萌的身上喽，啦啦啦YS。2015-04-07_23:02:321223.104.21.97&nbsp;
151秉承「积极认错 坚决不改」的恋爱法则，我们就一直一直在一起吧一直到 “陈加贝 萌” 出生，一直到陈加贝和陈加贝萌比谁更萌。如果你陈加贝输啦，我就要只能考虑把百分之××的爱转移到陈加贝萌的身上喽，啦啦啦YS。2015-04-07_23:02:371223.104.21.97&nbsp;
152秉承「积极认错 坚决不改」的恋爱法则，我们就一直一直在一起吧一直到 “陈加贝 萌” 出生，一直到陈加贝和陈加贝萌比谁更萌。如果你陈加贝输啦，我就要只能考虑把百分之××的爱转移到陈加贝萌的身上喽，啦啦啦YS。2015-04-07_23:02:391223.104.21.97&nbsp;
153小男孩说 : “ 那个姐姐那么漂亮！”逗比贝，你肿么看?      *^◎^*YS。2015-04-07_23:05:350223.104.21.97&nbsp;
154我不喜欢你皱眉的样子呦，但是你总萌呆呆的，这样真的好咩YS。2015-04-10_16:15:230218.75.247.249中国湖南省湘潭市&nbsp;电信
155❤  I want to be with you，forever  ❤YS2015-04-11_00:12:030223.104.21.133中国湖南省长沙市&nbsp;移动
156❤  I want to be with you，forever  ❤YS2015-04-11_00:12:060223.104.21.133中国湖南省长沙市&nbsp;移动
157雨瑟，新留言板不忍直视你真的要这样吗。2015-04-11_16:42:500222.246.191.234中国湖南省&nbsp;电信
158加贝贝，我再也不嫌你的留言板丑了呐，真的真的，饿死我 都不会嫌弃的。YS。2015-04-13_20:47:060222.243.162.126中国湖南省湘潭市&nbsp;电信
159听说，吃啥补啥，我的小猪，你最近吃了这么多大给咯，真的好咩YS。2015-04-14_23:22:450223.104.21.72中国湖南省长沙市&nbsp;移动
160Apr , 15th - 一直安慰自己，虽然你终将是要走的，却还是有一段时间的，虽然我每天嘴里嘟囔着加贝要走了 不开心，确还是任性的享受着每天和你在一起的时光。 - 阿纯说想要五月份就走，心突然痛了一下，还好你不是立刻同意，还好我感觉到你在担心我的感受。只是，突然发现，就只有一个月了，抱歉，我还是忍不住哭了出来。 - 我知道我不能任性，我知道我不该这样。你说我太幼稚了，可就是太在意你，太舍不得你。 -你说干顺每晚和小女友在一起，竟突然发现，除了夜晚，你都是在我身边的。 我说，我也想晚上的时候能和你在一起，你笑着说 很快啦 还有两年。 - 每天的事情不多，却满满的都同你一起。 突然发现，陈加贝早已搅进李雨瑟的生活，陈加贝早已成为李雨瑟习惯。 - 一个月后你要离开，会很慌。似乎每一个环节都会罢工，似乎所有的一切都和以前不再一样。每日的事情不变，主角却少了一个。 - 加贝，我愿意试着接受你的很多观点，我愿意去学习那些让我头痛的陌生知识。 如果你不在，继续学习，我会觉得你还在我身边，不是那么的远。让自己有事做，可能也就不会一直傻傻的想你。 - 五月中旬安心去杭州吧，我会乖乖的等你回来^_^ヽ*。肉  o゜2015-04-15_23:33:560223.104.21.158中国湖南省长沙市&nbsp;移动
161俊俊丢下工作跑去杭州找媳妇儿，陈贝贝丢下媳妇儿跑去杭州找工作，呜呜呜，我的小小嫉妒心又泛滥了YS。2015-04-16_23:38:580223.104.21.103中国湖南省长沙市&nbsp;移动
162其实，真的很害怕你突然严肃，突然冷淡呐，但是去学之路艰难至极，我还是不要那么挑剔啦。YS。2015-04-16_23:41:080223.104.21.103中国湖南省长沙市&nbsp;移动
163宝贝儿，我知道你是那么那么的爱我，我也很爱你的啦（羞羞ing~）YS。2015-04-16_23:43:150223.104.21.103中国湖南省长沙市&nbsp;移动
164不小心看到，还不错啦^_^祝幸福~K.W2015-04-17_20:44:510202.204.53.140中国北京市海淀区&nbsp;教育
165你怕我不开心，偷偷偷偷偷偷的跑出去抽烟的样纸实在可爱呢可是，宝贝儿，我真的不希望你抽那么多烟，纵然和其他人比已经很少了。YS。2015-04-18_09:30:190222.243.162.126中国湖南省湘潭市&nbsp;电信
166你说 不见面的时候也是在一起的 你的心 一直在我这里呐宝贝儿，就这样一直爱我吧? 我会当个好女友好老婆的YS。2015-04-19_23:51:500223.104.21.120中国湖南省长沙市&nbsp;移动
167经我一手打造出来的超级无敌宇宙霹雳巨无霸帅的“白马王子”，嘿，汉堡哥，你这样自恋真的好咩╭∩╮YS。2015-04-19_23:54:040223.104.21.120中国湖南省长沙市&nbsp;移动
168TestTestOcean2015-04-21_01:03:580175.0.169.42中国湖南省长沙市&nbsp;电信
169中大大一狗误入~湖科也有很多人才嘛~Ocean2015-04-21_01:05:480175.0.169.42中国湖南省长沙市&nbsp;电信
170今天的陈贝贝令我感到格外的暖心，被一种以前很渴望的安全感所包裹着。那通电话，让我安心，我知道你在想我，有那么一瞬间，我不害怕以后你会不管我了。YS。2015-04-22_23:27:050223.104.21.165中国湖南省长沙市&nbsp;移动
171你弱弱的说， 我不在，你竟然觉得有些无聊了。你说 我没接电话 不知道是不是丢了。笨笨，你已经习惯了我陪在你身边的日子了，对吗？我会一直在，不要停止爱我晚安，YS。2015-04-22_23:31:170223.104.21.165中国湖南省长沙市&nbsp;移动
172宝宝宝宝，想亲我就直说嘛，不用不好意思的啦，你最近总是变着花样儿的逗我开心，我的脸蛋儿都抗议了呐，它都笑酸了，啦啦啦YS。2015-04-23_23:28:400223.104.21.166中国湖南省长沙市&nbsp;移动
173zhuzhuzhu2015-04-25_12:53:220218.75.247.249中国湖南省湘潭市&nbsp;电信
174我会试着习惯一个人，我会试着习惯从每日有你的陪伴 变为隔三差五的陪伴，我会试着没有你的时候也能开心起来，我会试着更积极更乐观一些。爱你。肉。2015-04-26_16:03:450222.243.162.126中国湖南省湘潭市&nbsp;电信
175听说 打是亲骂是爱踹你一脚最实在，可是我不舍得踹你呀，而且已经在用尽全力去爱你了呐。难道还不够？呜呜呜YS。2015-04-26_23:14:140111.23.49.234中国湖南省&nbsp;移动
176宝贝儿宝贝儿你是有多爱我才能接受我每天说那么多次的我不爱你呢？YS。2015-04-30_13:10:130222.243.162.126中国湖南省湘潭市&nbsp;电信
177坏孩纸其实没有辣么爱我，都要抛弃我一个人走掉了呐~~~~(>_<)~~~~YS。2015-05-05_13:22:500222.243.162.126中国湖南省湘潭市&nbsp;电信
178一天24小时你都陪在身边的感觉..我爱你YS。2015-05-06_23:39:350111.23.48.147&nbsp;
179男神男神512我爱你YS。2015-05-12_07:56:420223.104.21.150中国湖南省长沙市&nbsp;移动
180坦白说 化验单搞得我心里惶惶的，不是说这次有多严重，而是好怕以后会有各种各种意外，也许 一不小心 你就溜走不在我身边YS。2015-05-13_23:12:390223.104.21.157中国湖南省长沙市&nbsp;移动
181加贝加贝 我不让你饿着 也不让你撑着，我给你削水果，我不惹你生气，我们一起锻炼身体，我想你好好的YS。2015-05-13_23:15:060223.104.21.157中国湖南省长沙市&nbsp;移动
182宝贝宝贝，关于留言板，我不催你了，你别着急，我不想你不开心，关于去杭州的话，我知道有大大小小一堆琐事，你不要心烦，我陪着你，就算几天之后我不在你身边...我的专属热线二十四小时欢迎陈贝贝拨打(^_^)YS。2015-05-14_23:15:300119.39.255.250中国湖南省邵阳市&nbsp;联通
183加贝你不要生气，不要皱眉头也不要不管我...YS。2015-05-16_19:39:070222.243.162.61中国湖南省湘潭市&nbsp;电信
184不开心不开心，臭贝贝不理我哼哼哼，那我也不理你了，我去睡觉啦晚安。YS。2015-05-16_23:44:550111.23.48.159中国湖南省&nbsp;移动
185一不小心看到了。。。。留言板成了秀恩爱的地方。。。J.Q2015-05-17_17:44:200222.243.160.172中国湖南省湘潭市&nbsp;电信
186男神贝给买芒果洗芒果削芒果，最后还把切成块的芒果味道我嘴里，啊啊啊，那感觉，简直不能更更更赞。宝贝儿你肿么这么好(^_^)么么么 YS。2015-05-17_23:32:420111.23.49.170中国湖南省&nbsp;移动
187不联系不代表不想念好好照顾自己～～～2015-05-18_00:41:331113.247.110.223中国湖南省长沙市&nbsp;电信
188猫宁(^_^)看书(>﹏<)YS。2015-05-18_07:57:340223.104.21.119中国湖南省长沙市&nbsp;移动
